record_id,source,issue_type,decision,reason,original_value,corrected_value
schedules#484146,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499054,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#498388,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#534481,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#407973,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#482190,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511820,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#537273,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433758,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511411,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#513247,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#477530,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#535434,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#415888,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#417500,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#555253,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#543814,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#558359,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#492817,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#554800,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#552236,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#416213,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#478081,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#553262,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#483035,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#425387,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#547235,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#482191,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#438303,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437171,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#541664,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#543815,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#530853,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#417607,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#449580,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433759,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433388,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#512405,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#408701,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#536542,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#464993,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#465540,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#534737,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#526411,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499988,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#497147,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#497928,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#417608,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#482914,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#498390,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#446076,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#438304,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511822,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#509167,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#534483,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511414,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#482649,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433390,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#498391,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#553949,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427833,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#506276,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#505762,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#472780,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#465541,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#551233,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#549784,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
