service_date,station,source_train,target_train,source_arr_delay,target_arr_delay,gap_minutes,risk_score,risk_band,warning_priority,alert_message
2024-09-10,GAYA,12329,13243,0.0,0.0,20.0,0.4838831605721569,MODERATE,MODERATE,GAYA: Train 12329 may propagate delay to Train 13243 (risk 48.4%)
2024-09-09,GAYA,13243,22350,0.0,0.0,20.0,0.4838831605721569,MODERATE,MODERATE,GAYA: Train 13243 may propagate delay to Train 22350 (risk 48.4%)
2024-09-19,SA,12673,12686,21.0,37.0,1.0,0.4838812198420653,MODERATE,MODERATE,SA: Train 12673 may propagate delay to Train 12686 (risk 48.4%)
2024-09-13,SA,18190,6063,31.0,44.0,13.0,0.48387386245792774,MODERATE,MODERATE,SA: Train 18190 may propagate delay to Train 6063 (risk 48.4%)
2024-09-01,BVRT,17225,17655,0.0,0.0,17.0,0.48386984078278866,MODERATE,MODERATE,BVRT: Train 17225 may propagate delay to Train 17655 (risk 48.4%)
2024-09-17,BVRT,17225,17644,0.0,0.0,17.0,0.48386984078278866,MODERATE,MODERATE,BVRT: Train 17225 may propagate delay to Train 17644 (risk 48.4%)
2024-09-10,BVRT,17225,17644,0.0,0.0,17.0,0.48386984078278866,MODERATE,MODERATE,BVRT: Train 17225 may propagate delay to Train 17644 (risk 48.4%)
2024-09-27,BVRT,17225,17644,0.0,0.0,17.0,0.48386984078278866,MODERATE,MODERATE,BVRT: Train 17225 may propagate delay to Train 17644 (risk 48.4%)
2024-09-03,BVRT,17225,17644,0.0,0.0,17.0,0.48386984078278866,MODERATE,MODERATE,BVRT: Train 17225 may propagate delay to Train 17644 (risk 48.4%)
2024-09-19,BWN,22323,12987,12.0,7.0,9.0,0.4838686577945587,MODERATE,MODERATE,BWN: Train 22323 may propagate delay to Train 12987 (risk 48.4%)
2024-09-23,BWN,13017,3048,5.0,3.0,5.0,0.4838614422552671,MODERATE,MODERATE,BWN: Train 13017 may propagate delay to Train 3048 (risk 48.4%)
2024-09-27,NVS,19034,12961,8.0,28.0,8.0,0.4838601928956867,MODERATE,MODERATE,NVS: Train 19034 may propagate delay to Train 12961 (risk 48.4%)
2024-09-16,MYA,12614,16535,0.0,13.0,3.0,0.4838563268361396,MODERATE,MODERATE,MYA: Train 12614 may propagate delay to Train 16535 (risk 48.4%)
2024-09-15,SC,17222,17013,0.0,0.0,30.0,0.4838557359902459,MODERATE,MODERATE,SC: Train 17222 may propagate delay to Train 17013 (risk 48.4%)
2024-09-26,SC,17664,12793,0.0,0.0,30.0,0.4838557359902459,MODERATE,MODERATE,SC: Train 17664 may propagate delay to Train 12793 (risk 48.4%)
2024-09-03,SC,7052,17664,0.0,0.0,30.0,0.4838557359902459,MODERATE,MODERATE,SC: Train 7052 may propagate delay to Train 17664 (risk 48.4%)
2024-09-24,SC,12793,12775,0.0,0.0,30.0,0.4838557359902459,MODERATE,MODERATE,SC: Train 12793 may propagate delay to Train 12775 (risk 48.4%)
2024-09-21,BVI,12009,12935,16.0,22.0,21.0,0.48385218008999414,MODERATE,MODERATE,BVI: Train 12009 may propagate delay to Train 12935 (risk 48.4%)
2024-09-06,GAYA,18626,12397,34.0,0.0,27.0,0.4838519936231101,MODERATE,MODERATE,GAYA: Train 18626 may propagate delay to Train 12397 (risk 48.4%)
2024-09-20,GAYA,22812,13009,29.0,0.0,17.0,0.4838500736837323,MODERATE,MODERATE,GAYA: Train 22812 may propagate delay to Train 13009 (risk 48.4%)
2024-09-02,BEAS,12030,12412,16.0,26.0,25.0,0.4838393608786766,MODERATE,MODERATE,BEAS: Train 12030 may propagate delay to Train 12412 (risk 48.4%)
2024-09-17,BWN,13009,13071,11.0,10.0,24.0,0.4838351980768464,MODERATE,MODERATE,BWN: Train 13009 may propagate delay to Train 13071 (risk 48.4%)
2024-09-04,BVI,12951,12953,10.0,6.0,7.0,0.4838272460000879,MODERATE,MODERATE,BVI: Train 12951 may propagate delay to Train 12953 (risk 48.4%)
2024-09-18,BWN,13045,3047,5.0,3.0,8.0,0.48381125252641766,MODERATE,MODERATE,BWN: Train 13045 may propagate delay to Train 3047 (risk 48.4%)
2024-09-20,BRC,19217,22961,0.0,2.0,3.0,0.4838078527796507,MODERATE,MODERATE,BRC: Train 19217 may propagate delay to Train 22961 (risk 48.4%)
2024-09-12,MYA,20659,12786,5.0,8.0,28.0,0.48380236528752574,MODERATE,MODERATE,MYA: Train 20659 may propagate delay to Train 12786 (risk 48.4%)
2024-09-18,KVZ,13352,12604,10.0,8.0,13.0,0.48379928499688596,MODERATE,MODERATE,KVZ: Train 13352 may propagate delay to Train 12604 (risk 48.4%)
2024-09-12,PUNE,12222,11022,950.0,0.0,30.0,0.48377965964674785,MODERATE,MODERATE,PUNE: Train 12222 may propagate delay to Train 11022 (risk 48.4%)
2024-09-05,UMB,14631,12312,21.0,0.0,4.0,0.4837686297382338,MODERATE,MODERATE,UMB: Train 14631 may propagate delay to Train 12312 (risk 48.4%)
2024-09-11,UMB,14631,12312,21.0,0.0,5.0,0.4837686297382338,MODERATE,MODERATE,UMB: Train 14631 may propagate delay to Train 12312 (risk 48.4%)
2024-09-21,MURI,2831,18309,5.0,22.0,29.0,0.4837627231795605,MODERATE,MODERATE,MURI: Train 2831 may propagate delay to Train 18309 (risk 48.4%)
2024-09-19,SA,12676,20643,23.0,28.0,16.0,0.48375948174967875,MODERATE,MODERATE,SA: Train 12676 may propagate delay to Train 20643 (risk 48.4%)
2024-09-13,BPL,12944,19712,12.0,0.0,19.0,0.4837574894619137,MODERATE,MODERATE,BPL: Train 12944 may propagate delay to Train 19712 (risk 48.4%)
2024-09-03,KGQ,12602,16348,11.0,11.0,30.0,0.4837514492189484,MODERATE,MODERATE,KGQ: Train 12602 may propagate delay to Train 16348 (risk 48.4%)
2024-09-08,NVS,20960,12961,10.0,18.0,5.0,0.48374593941491306,MODERATE,MODERATE,NVS: Train 20960 may propagate delay to Train 12961 (risk 48.4%)
2024-09-22,BVI,12995,12907,10.0,4.0,12.0,0.4837192655579167,MODERATE,MODERATE,BVI: Train 12995 may propagate delay to Train 12907 (risk 48.4%)
2024-09-14,NVS,19217,12931,25.0,16.0,6.0,0.48371919745599967,MODERATE,MODERATE,NVS: Train 19217 may propagate delay to Train 12931 (risk 48.4%)
2024-09-15,VRI,6153,12637,0.0,3.0,19.0,0.48371236793931083,MODERATE,MODERATE,VRI: Train 6153 may propagate delay to Train 12637 (risk 48.4%)
2024-09-17,MAQ,12602,12620,7.0,0.0,18.0,0.4837059728810169,MODERATE,MODERATE,MAQ: Train 12602 may propagate delay to Train 12620 (risk 48.4%)
2024-09-24,MAQ,16604,16585,6.0,0.0,9.0,0.4837059728810169,MODERATE,MODERATE,MAQ: Train 16604 may propagate delay to Train 16585 (risk 48.4%)
2024-09-06,BRC,12951,20960,6.0,4.0,7.0,0.48370302250441655,MODERATE,MODERATE,BRC: Train 12951 may propagate delay to Train 20960 (risk 48.4%)
2024-09-08,VAPI,12479,22956,0.0,6.0,10.0,0.48369741646878595,MODERATE,MODERATE,VAPI: Train 12479 may propagate delay to Train 22956 (risk 48.4%)
2024-09-06,GAYA,13243,12817,42.0,0.0,14.0,0.48369337347273444,MODERATE,MODERATE,GAYA: Train 13243 may propagate delay to Train 12817 (risk 48.4%)
2024-09-19,BVI,20902,12936,21.0,19.0,15.0,0.48368890740171566,MODERATE,MODERATE,BVI: Train 20902 may propagate delay to Train 12936 (risk 48.4%)
2024-09-03,MYA,16592,17325,4.0,36.0,15.0,0.4836885916534591,MODERATE,MODERATE,MYA: Train 16592 may propagate delay to Train 17325 (risk 48.4%)
2024-09-29,BBS,12277,20835,15.0,0.0,3.0,0.4836869508869028,MODERATE,MODERATE,BBS: Train 12277 may propagate delay to Train 20835 (risk 48.4%)
2024-09-15,BEAS,22488,12716,7.0,203.0,24.0,0.48367998612357516,MODERATE,MODERATE,BEAS: Train 22488 may propagate delay to Train 12716 (risk 48.4%)
2024-09-26,KPY,16629,16604,20.0,7.0,14.0,0.48367269027855175,MODERATE,MODERATE,KPY: Train 16629 may propagate delay to Train 16604 (risk 48.4%)
2024-09-04,KPY,16343,16349,19.0,11.0,15.0,0.48367269027855175,MODERATE,MODERATE,KPY: Train 16343 may propagate delay to Train 16349 (risk 48.4%)
2024-09-09,KPY,16343,16349,19.0,7.0,11.0,0.48367269027855175,MODERATE,MODERATE,KPY: Train 16343 may propagate delay to Train 16349 (risk 48.4%)
2024-09-30,ANND,11465,12844,7.0,4.0,9.0,0.4836656459890718,MODERATE,MODERATE,ANND: Train 11465 may propagate delay to Train 12844 (risk 48.4%)
2024-09-03,MB,15273,12470,19.0,0.0,9.0,0.4836397224481135,MODERATE,MODERATE,MB: Train 15273 may propagate delay to Train 12470 (risk 48.4%)
2024-09-24,MB,12391,13010,19.0,0.0,9.0,0.4836397224481135,MODERATE,MODERATE,MB: Train 12391 may propagate delay to Train 13010 (risk 48.4%)
2024-09-20,BINA,12191,11704,234.0,0.0,16.0,0.4836243000206526,MODERATE,MODERATE,BINA: Train 12191 may propagate delay to Train 11704 (risk 48.4%)
2024-09-25,NVS,9056,12936,2.0,18.0,19.0,0.483618853556599,MODERATE,MODERATE,NVS: Train 9056 may propagate delay to Train 12936 (risk 48.4%)
2024-09-19,BZA,18520,17244,0.0,0.0,24.0,0.4836144398394661,MODERATE,MODERATE,BZA: Train 18520 may propagate delay to Train 17244 (risk 48.4%)
2024-09-14,BZA,22702,12795,0.0,0.0,24.0,0.4836144398394661,MODERATE,MODERATE,BZA: Train 22702 may propagate delay to Train 12795 (risk 48.4%)
2024-09-01,JAJ,8440,13105,178.0,0.0,3.0,0.4836047912392843,MODERATE,MODERATE,JAJ: Train 8440 may propagate delay to Train 13105 (risk 48.4%)
2024-09-25,SC,18046,12791,31.0,0.0,29.0,0.4836043032044449,MODERATE,MODERATE,SC: Train 18046 may propagate delay to Train 12791 (risk 48.4%)
2024-09-10,BWN,3048,13017,0.0,21.0,13.0,0.4836006134379965,MODERATE,MODERATE,BWN: Train 3048 may propagate delay to Train 13017 (risk 48.4%)
2024-09-21,ANND,19010,19016,0.0,3.0,16.0,0.4835805592151851,MODERATE,MODERATE,ANND: Train 19010 may propagate delay to Train 19016 (risk 48.4%)
2024-09-17,ANND,12010,22959,0.0,6.0,16.0,0.4835805592151851,MODERATE,MODERATE,ANND: Train 12010 may propagate delay to Train 22959 (risk 48.4%)
2024-09-25,CVP,20606,12641,9.0,11.0,16.0,0.4835745837059821,MODERATE,MODERATE,CVP: Train 20606 may propagate delay to Train 12641 (risk 48.4%)
2024-09-29,CVP,22657,17235,9.0,9.0,18.0,0.4835745837059821,MODERATE,MODERATE,CVP: Train 22657 may propagate delay to Train 17235 (risk 48.4%)
2024-09-16,CVP,11022,16862,9.0,10.0,16.0,0.4835745837059821,MODERATE,MODERATE,CVP: Train 11022 may propagate delay to Train 16862 (risk 48.4%)
2024-09-02,CVP,20628,11022,8.0,10.0,17.0,0.4835745837059821,MODERATE,MODERATE,CVP: Train 20628 may propagate delay to Train 11022 (risk 48.4%)
2024-09-29,JAJ,3007,13288,0.0,0.0,4.0,0.4835679070597855,MODERATE,MODERATE,JAJ: Train 3007 may propagate delay to Train 13288 (risk 48.4%)
2024-09-07,JAJ,18603,18182,0.0,0.0,4.0,0.4835679070597855,MODERATE,MODERATE,JAJ: Train 18603 may propagate delay to Train 18182 (risk 48.4%)
2024-09-07,JAJ,8439,12331,0.0,0.0,5.0,0.4835679070597855,MODERATE,MODERATE,JAJ: Train 8439 may propagate delay to Train 12331 (risk 48.4%)
2024-09-23,JAJ,18185,28182,0.0,0.0,5.0,0.4835679070597855,MODERATE,MODERATE,JAJ: Train 18185 may propagate delay to Train 28182 (risk 48.4%)
2024-09-29,JAJ,13185,12352,0.0,0.0,3.0,0.4835679070597855,MODERATE,MODERATE,JAJ: Train 13185 may propagate delay to Train 12352 (risk 48.4%)
2024-09-02,JAJ,18185,28182,0.0,0.0,5.0,0.4835679070597855,MODERATE,MODERATE,JAJ: Train 18185 may propagate delay to Train 28182 (risk 48.4%)
2024-09-18,JAJ,13105,15234,0.0,0.0,5.0,0.4835679070597855,MODERATE,MODERATE,JAJ: Train 13105 may propagate delay to Train 15234 (risk 48.4%)
2024-09-10,TPTY,16057,16054,3.0,0.0,17.0,0.48356692776731924,MODERATE,MODERATE,TPTY: Train 16057 may propagate delay to Train 16054 (risk 48.4%)
2024-09-27,TPTY,17421,22617,3.0,0.0,18.0,0.48356692776731924,MODERATE,MODERATE,TPTY: Train 17421 may propagate delay to Train 22617 (risk 48.4%)
2024-09-28,TPTY,16057,16054,0.0,0.0,21.0,0.48356692776731924,MODERATE,MODERATE,TPTY: Train 16057 may propagate delay to Train 16054 (risk 48.4%)
2024-09-25,TPTY,16057,16054,0.0,0.0,21.0,0.48356692776731924,MODERATE,MODERATE,TPTY: Train 16057 may propagate delay to Train 16054 (risk 48.4%)
2024-09-22,TPTY,16057,16054,0.0,0.0,21.0,0.48356692776731924,MODERATE,MODERATE,TPTY: Train 16057 may propagate delay to Train 16054 (risk 48.4%)
2024-09-17,TPTY,17421,22617,0.0,0.0,19.0,0.48356692776731924,MODERATE,MODERATE,TPTY: Train 17421 may propagate delay to Train 22617 (risk 48.4%)
2024-09-13,TPTY,16057,16054,0.0,0.0,20.0,0.48356692776731924,MODERATE,MODERATE,TPTY: Train 16057 may propagate delay to Train 16054 (risk 48.4%)
2024-09-16,TPTY,12707,7657,12.0,0.0,29.0,0.4835626419574379,MODERATE,MODERATE,TPTY: Train 12707 may propagate delay to Train 7657 (risk 48.4%)
2024-09-13,NVS,22927,12961,0.0,24.0,6.0,0.4835621877701508,MODERATE,MODERATE,NVS: Train 22927 may propagate delay to Train 12961 (risk 48.4%)
2024-09-20,SCM,22819,18526,0.0,0.0,22.0,0.4835583620878949,MODERATE,MODERATE,SCM: Train 22819 may propagate delay to Train 18526 (risk 48.4%)
2024-09-22,SCM,22819,18526,0.0,0.0,22.0,0.4835583620878949,MODERATE,MODERATE,SCM: Train 22819 may propagate delay to Train 18526 (risk 48.4%)
2024-09-25,DDU,13005,12487,71.0,0.0,10.0,0.48355438795745553,MODERATE,MODERATE,DDU: Train 13005 may propagate delay to Train 12487 (risk 48.4%)
2024-09-26,KGQ,12202,6041,54.0,9.0,15.0,0.4835508369031207,MODERATE,MODERATE,KGQ: Train 12202 may propagate delay to Train 6041 (risk 48.4%)
2024-09-20,DDU,82356,18104,0.0,0.0,18.0,0.4835436075478369,MODERATE,MODERATE,DDU: Train 82356 may propagate delay to Train 18104 (risk 48.4%)
2024-09-10,DDU,13483,82356,0.0,0.0,17.0,0.4835436075478369,MODERATE,MODERATE,DDU: Train 13483 may propagate delay to Train 82356 (risk 48.4%)
2024-09-20,DDU,12295,14223,66.0,0.0,14.0,0.4835267865340942,MODERATE,MODERATE,DDU: Train 12295 may propagate delay to Train 14223 (risk 48.4%)
2024-09-08,DBG,15211,13186,0.0,0.0,16.0,0.4835018884646052,MODERATE,MODERATE,DBG: Train 15211 may propagate delay to Train 13186 (risk 48.4%)
2024-09-03,DBG,12566,18105,0.0,0.0,15.0,0.4835018884646052,MODERATE,MODERATE,DBG: Train 12566 may propagate delay to Train 18105 (risk 48.4%)
2024-09-11,BWN,12307,12321,5.0,4.0,10.0,0.48347433025070075,MODERATE,MODERATE,BWN: Train 12307 may propagate delay to Train 12321 (risk 48.3%)
2024-09-29,CNB,14113,12555,6.0,0.0,7.0,0.4834742292058281,MODERATE,MODERATE,CNB: Train 14113 may propagate delay to Train 12555 (risk 48.3%)
2024-09-02,SPJ,15211,13186,8.0,0.0,27.0,0.4834724342844436,MODERATE,MODERATE,SPJ: Train 15211 may propagate delay to Train 13186 (risk 48.3%)
2024-09-05,MSH,19031,16507,30.0,67.0,23.0,0.48347171120966864,MODERATE,MODERATE,MSH: Train 19031 may propagate delay to Train 16507 (risk 48.3%)
2024-09-19,BRC,22959,20902,0.0,5.0,8.0,0.4834700884574703,MODERATE,MODERATE,BRC: Train 22959 may propagate delay to Train 20902 (risk 48.3%)
2024-09-29,BRC,19217,22138,0.0,4.0,8.0,0.4834700884574703,MODERATE,MODERATE,BRC: Train 19217 may propagate delay to Train 22138 (risk 48.3%)
2024-09-18,ANND,22927,14702,2.0,4.0,25.0,0.48344702135544526,MODERATE,MODERATE,ANND: Train 22927 may propagate delay to Train 14702 (risk 48.3%)
2024-09-21,MYA,16236,17325,4.0,11.0,20.0,0.4834387512593029,MODERATE,MODERATE,MYA: Train 16236 may propagate delay to Train 17325 (risk 48.3%)
2024-09-07,ND,12844,12933,26.0,33.0,4.0,0.48343785755927654,MODERATE,MODERATE,ND: Train 12844 may propagate delay to Train 12933 (risk 48.3%)
2024-09-26,SKM,17210,12734,40.0,43.0,2.0,0.4834290465341777,MODERATE,MODERATE,SKM: Train 17210 may propagate delay to Train 12734 (risk 48.3%)
2024-09-29,BRC,22930,12934,7.0,6.0,2.0,0.48341937308442473,MODERATE,MODERATE,BRC: Train 22930 may propagate delay to Train 12934 (risk 48.3%)
2024-09-08,VAPI,16209,14807,9.0,4.0,2.0,0.48341497324746496,MODERATE,MODERATE,VAPI: Train 16209 may propagate delay to Train 14807 (risk 48.3%)
2024-09-19,JSME,15233,7006,13.0,193.0,6.0,0.4834146157358139,MODERATE,MODERATE,JSME: Train 15233 may propagate delay to Train 7006 (risk 48.3%)
2024-09-02,BRC,20959,22954,2.0,2.0,20.0,0.48341263376776444,MODERATE,MODERATE,BRC: Train 20959 may propagate delay to Train 22954 (risk 48.3%)
2024-09-15,BVRT,17210,8543,0.0,0.0,9.0,0.4834125302049174,MODERATE,MODERATE,BVRT: Train 17210 may propagate delay to Train 8543 (risk 48.3%)
2024-09-08,BVRT,17016,18189,0.0,0.0,9.0,0.4834125302049174,MODERATE,MODERATE,BVRT: Train 17016 may propagate delay to Train 18189 (risk 48.3%)
2024-09-05,BVRT,17016,18189,0.0,0.0,9.0,0.4834125302049174,MODERATE,MODERATE,BVRT: Train 17016 may propagate delay to Train 18189 (risk 48.3%)
2024-09-11,DDU,22449,12310,2.0,0.0,8.0,0.4833974713502433,MODERATE,MODERATE,DDU: Train 22449 may propagate delay to Train 12310 (risk 48.3%)
2024-09-03,KGQ,12431,22637,33.0,64.0,11.0,0.48339572599477,MODERATE,MODERATE,KGQ: Train 12431 may propagate delay to Train 22637 (risk 48.3%)
2024-09-08,KGQ,20909,12617,22.0,75.0,12.0,0.48339572599477,MODERATE,MODERATE,KGQ: Train 20909 may propagate delay to Train 12617 (risk 48.3%)
2024-09-09,ND,12215,12971,13.0,19.0,20.0,0.4833918869665675,MODERATE,MODERATE,ND: Train 12215 may propagate delay to Train 12971 (risk 48.3%)
2024-09-13,GKP,12565,15103,18.0,0.0,12.0,0.4833860958579914,MODERATE,MODERATE,GKP: Train 12565 may propagate delay to Train 15103 (risk 48.3%)
2024-09-12,NVS,19034,12961,5.0,20.0,3.0,0.48337624314900535,MODERATE,MODERATE,NVS: Train 19034 may propagate delay to Train 12961 (risk 48.3%)
2024-09-20,SC,12025,17057,8.0,0.0,7.0,0.4833698653280936,MODERATE,MODERATE,SC: Train 12025 may propagate delay to Train 17057 (risk 48.3%)
2024-09-11,MYA,16316,17308,18.0,47.0,19.0,0.48336387830783634,MODERATE,MODERATE,MYA: Train 16316 may propagate delay to Train 17308 (risk 48.3%)
2024-09-14,VRI,16102,20635,16.0,20.0,26.0,0.48335017574437567,MODERATE,MODERATE,VRI: Train 16102 may propagate delay to Train 20635 (risk 48.3%)
2024-09-07,CNB,13240,12313,3.0,0.0,17.0,0.48334508925988434,MODERATE,MODERATE,CNB: Train 13240 may propagate delay to Train 12313 (risk 48.3%)
2024-09-28,TNA,11017,22121,7.0,0.0,17.0,0.4833346007716765,MODERATE,MODERATE,TNA: Train 11017 may propagate delay to Train 22121 (risk 48.3%)
2024-09-15,TNA,22159,20706,6.0,0.0,16.0,0.4833346007716765,MODERATE,MODERATE,TNA: Train 22159 may propagate delay to Train 20706 (risk 48.3%)
2024-09-12,CNB,12535,15065,0.0,0.0,16.0,0.48333323452839,MODERATE,MODERATE,CNB: Train 12535 may propagate delay to Train 15065 (risk 48.3%)
2024-09-26,JSME,12315,12023,33.0,13.0,13.0,0.48332971140643605,MODERATE,MODERATE,JSME: Train 12315 may propagate delay to Train 12023 (risk 48.3%)
2024-09-01,BRC,20922,19020,0.0,2.0,7.0,0.48332371562212056,MODERATE,MODERATE,BRC: Train 20922 may propagate delay to Train 19020 (risk 48.3%)
2024-09-19,SA,22648,22665,20.0,41.0,16.0,0.48331861997474646,MODERATE,MODERATE,SA: Train 22648 may propagate delay to Train 22665 (risk 48.3%)
2024-09-18,BRC,22137,12995,0.0,3.0,7.0,0.4833168335066344,MODERATE,MODERATE,BRC: Train 22137 may propagate delay to Train 12995 (risk 48.3%)
2024-09-06,BVI,15068,9049,6.0,11.0,13.0,0.4833065497858521,MODERATE,MODERATE,BVI: Train 15068 may propagate delay to Train 9049 (risk 48.3%)
2024-09-16,MYA,17325,16592,6.0,11.0,22.0,0.48330442523437606,MODERATE,MODERATE,MYA: Train 17325 may propagate delay to Train 16592 (risk 48.3%)
2024-09-17,NGP,12621,12970,4.0,0.0,21.0,0.48330433780254517,MODERATE,MODERATE,NGP: Train 12621 may propagate delay to Train 12970 (risk 48.3%)
2024-09-02,BWN,22307,12377,28.0,16.0,11.0,0.4833000186420613,MODERATE,MODERATE,BWN: Train 22307 may propagate delay to Train 12377 (risk 48.3%)
2024-09-10,VGLJ,12137,20975,44.0,0.0,16.0,0.4832983332195225,MODERATE,MODERATE,VGLJ: Train 12137 may propagate delay to Train 20975 (risk 48.3%)
2024-09-30,BRC,12264,12925,2.0,4.0,23.0,0.48329662592241507,MODERATE,MODERATE,BRC: Train 12264 may propagate delay to Train 12925 (risk 48.3%)
2024-09-11,DDU,12312,15126,0.0,0.0,2.0,0.48329568369804843,MODERATE,MODERATE,DDU: Train 12312 may propagate delay to Train 15126 (risk 48.3%)
2024-09-12,KVZ,17210,12734,8.0,16.0,7.0,0.48326266389211836,MODERATE,MODERATE,KVZ: Train 17210 may propagate delay to Train 12734 (risk 48.3%)
2024-09-13,BEAS,15708,14720,17.0,14.0,22.0,0.48326220099510747,MODERATE,MODERATE,BEAS: Train 15708 may propagate delay to Train 14720 (risk 48.3%)
2024-09-27,GAYA,12379,22350,20.0,0.0,20.0,0.4832605158517244,MODERATE,MODERATE,GAYA: Train 12379 may propagate delay to Train 22350 (risk 48.3%)
2024-09-17,MAQ,16348,7378,0.0,0.0,10.0,0.4832543024476463,MODERATE,MODERATE,MAQ: Train 16348 may propagate delay to Train 7378 (risk 48.3%)
2024-09-28,MAQ,16630,16586,0.0,0.0,11.0,0.4832543024476463,MODERATE,MODERATE,MAQ: Train 16630 may propagate delay to Train 16586 (risk 48.3%)
2024-09-25,MAQ,16348,7378,0.0,0.0,10.0,0.4832543024476463,MODERATE,MODERATE,MAQ: Train 16348 may propagate delay to Train 7378 (risk 48.3%)
2024-09-05,MAQ,16348,7378,0.0,0.0,10.0,0.4832543024476463,MODERATE,MODERATE,MAQ: Train 16348 may propagate delay to Train 7378 (risk 48.3%)
2024-09-06,MAQ,16630,16586,0.0,0.0,11.0,0.4832543024476463,MODERATE,MODERATE,MAQ: Train 16630 may propagate delay to Train 16586 (risk 48.3%)
2024-09-12,MAQ,16348,7378,0.0,0.0,11.0,0.4832543024476463,MODERATE,MODERATE,MAQ: Train 16348 may propagate delay to Train 7378 (risk 48.3%)
2024-09-22,MAQ,16604,16585,0.0,0.0,16.0,0.4832543024476463,MODERATE,MODERATE,MAQ: Train 16604 may propagate delay to Train 16585 (risk 48.3%)
2024-09-09,MAQ,16604,16585,0.0,0.0,15.0,0.4832543024476463,MODERATE,MODERATE,MAQ: Train 16604 may propagate delay to Train 16585 (risk 48.3%)
2024-09-10,MAQ,16348,7378,0.0,0.0,11.0,0.4832543024476463,MODERATE,MODERATE,MAQ: Train 16348 may propagate delay to Train 7378 (risk 48.3%)
2024-09-05,KGQ,12202,6041,60.0,14.0,14.0,0.4832497693096386,MODERATE,MODERATE,KGQ: Train 12202 may propagate delay to Train 6041 (risk 48.3%)
2024-09-24,JSME,13157,15048,12.0,285.0,9.0,0.4832319906468079,MODERATE,MODERATE,JSME: Train 13157 may propagate delay to Train 15048 (risk 48.3%)
2024-09-03,CNB,15004,15483,52.0,0.0,28.0,0.483230553180519,MODERATE,MODERATE,CNB: Train 15004 may propagate delay to Train 15483 (risk 48.3%)
2024-09-28,BWN,13053,12363,0.0,23.0,6.0,0.4832297284978473,MODERATE,MODERATE,BWN: Train 13053 may propagate delay to Train 12363 (risk 48.3%)
2024-09-17,BWN,12378,13072,0.0,36.0,5.0,0.4832297284978473,MODERATE,MODERATE,BWN: Train 12378 may propagate delay to Train 13072 (risk 48.3%)
2024-09-27,MYA,16592,16216,6.0,9.0,21.0,0.4832253472875228,MODERATE,MODERATE,MYA: Train 16592 may propagate delay to Train 16216 (risk 48.3%)
2024-09-21,PNVL,15066,17613,0.0,0.0,9.0,0.4832094618396433,MODERATE,MODERATE,PNVL: Train 15066 may propagate delay to Train 17613 (risk 48.3%)
